transaction_id,customer_degree_before,device_degree_before,instrument_degree_before,merchant_degree_before,customer_device_count_before,customer_instrument_count_before,customer_merchant_count_before,device_customer_count_before,device_merchant_count_before,instrument_customer_count_before,instrument_merchant_count_before,other_customers_on_device,other_customers_on_instrument,other_merchants_on_device,other_merchants_on_instrument,shared_device_count_for_customer,shared_instrument_count_for_customer,customers_connected_via_device,customers_connected_via_instrument,merchants_connected_via_device,merchants_connected_via_instrument,connected_entity_count,local_degree,neighbor_count,unique_customer_neighbors,unique_merchant_neighbors,other_customers_same_device_5m,other_customers_same_device_30m,other_customers_same_device_1h,other_customers_same_instrument_5m,other_customers_same_instrument_30m,other_customers_same_instrument_1h
txn_04495,7,9,3,424,1,2,4,3,6,1,2,2,0,6,2,1,1,2,2,6,2,436,443,436,151,6,0,0,0,0,0,0
txn_03716,3,18,7,266,1,1,1,7,11,3,4,6,3,11,3,1,1,6,1,11,3,290,294,290,99,14,0,0,0,0,0,0
txn_07296,4,4,10,194,1,1,2,2,2,3,7,2,2,2,7,1,1,2,2,2,7,210,212,210,69,9,0,0,0,0,0,0
txn_04734,3,15,9,205,1,1,1,6,9,4,5,6,3,9,5,1,1,3,3,9,5,229,232,229,79,12,0,0,0,0,0,0
txn_01947,3,12,11,115,1,1,1,5,7,3,8,4,2,7,8,1,1,4,2,7,8,136,141,136,48,12,0,0,0,0,0,0
txn_05242,3,6,13,211,1,1,1,3,3,5,8,2,4,3,7,1,1,2,4,3,7,228,233,228,77,10,0,0,0,0,0,0
txn_02543,5,24,6,427,1,1,3,10,14,2,4,9,1,13,3,1,1,9,1,13,3,449,462,449,157,14,0,0,0,0,0,0
txn_03184,5,14,8,125,1,1,3,6,8,3,5,5,2,8,5,1,1,5,2,8,5,145,152,145,49,10,0,0,0,0,0,0
txn_06238,0,11,0,272,0,0,0,5,6,0,0,5,0,6,0,0,0,0,0,6,0,283,283,283,98,6,0,0,0,0,0,0
txn_02380,3,11,10,119,1,1,1,5,6,5,5,4,4,6,5,1,1,4,4,6,5,138,143,138,47,9,0,0,0,0,0,0
txn_00301,8,15,8,252,2,1,5,6,9,2,6,6,1,8,6,1,1,7,1,8,6,274,283,274,92,14,0,0,0,0,0,0
txn_02972,0,7,10,135,0,0,0,4,3,5,5,4,5,3,5,0,0,0,0,3,5,150,152,150,53,7,0,0,0,0,0,0
txn_04329,6,12,12,270,2,1,3,5,7,5,7,4,4,7,7,2,1,12,4,7,7,293,300,293,102,11,0,0,0,0,0,0
txn_02649,0,14,2,275,0,0,0,6,8,1,1,6,1,8,1,0,0,0,0,8,1,289,291,289,100,8,0,0,0,0,0,0
txn_08197,6,16,9,122,1,2,3,7,9,4,5,7,4,8,5,1,2,5,5,8,5,152,153,152,51,17,0,0,0,0,0,0
txn_09208,3,2,8,254,1,1,1,1,1,3,5,1,3,1,5,1,1,14,2,1,5,267,267,267,92,7,0,0,0,0,0,0
txn_09032,3,11,4,118,1,1,1,5,6,2,2,4,2,6,2,1,1,4,1,6,2,135,136,135,49,8,0,0,0,0,0,0
txn_01523,5,3,14,161,2,1,2,1,2,5,9,1,4,2,9,2,1,8,4,2,9,181,183,181,60,11,0,0,0,0,0,0
txn_09936,3,10,2,428,1,1,1,4,6,1,1,3,1,5,1,1,1,3,2,5,1,440,443,440,154,7,0,0,0,0,0,0
txn_06182,7,17,9,143,2,1,4,7,10,3,6,6,2,10,6,2,1,11,2,10,6,168,176,168,56,13,0,0,0,0,0,0
txn_00377,5,12,4,232,1,2,2,6,6,2,2,5,1,6,2,1,2,5,3,6,2,249,253,249,88,7,0,0,0,0,0,0
txn_05924,8,13,10,452,3,2,3,6,7,4,6,5,3,7,6,3,2,12,5,7,6,478,483,478,168,13,0,0,0,0,0,0
txn_00103,8,21,5,278,2,2,4,8,13,2,3,7,1,12,3,2,2,11,3,12,3,305,312,305,102,16,0,0,0,0,0,0
txn_04658,7,12,4,166,1,3,3,5,7,2,2,4,1,7,2,1,3,4,6,7,2,184,189,184,61,8,0,0,0,0,0,0
txn_07021,0,13,6,138,0,0,0,4,9,2,4,4,2,8,4,0,0,0,0,8,4,155,157,155,51,12,0,0,0,0,0,0
txn_09300,0,3,5,430,0,0,0,1,2,2,3,1,2,2,2,0,0,0,0,2,2,437,438,437,154,5,0,0,0,0,0,0
txn_05816,3,27,5,107,1,1,1,11,16,2,3,10,1,16,3,1,1,10,1,16,3,137,142,137,46,17,0,0,0,0,0,0
txn_09209,8,22,12,248,3,2,3,11,11,4,8,10,3,11,8,3,2,21,5,11,8,286,290,286,94,19,0,0,0,0,0,0
txn_01336,0,9,7,169,0,0,0,4,5,2,5,4,2,5,5,0,0,0,0,5,5,184,185,184,63,9,0,0,0,0,0,0
txn_09379,3,8,4,124,1,1,1,3,5,2,2,2,1,5,2,1,1,2,1,5,2,136,139,136,45,6,0,0,0,0,0,0
txn_05321,3,15,18,146,1,1,1,6,9,7,11,5,6,8,11,1,1,5,6,8,11,176,182,176,59,18,0,0,0,0,0,0
txn_05209,6,11,8,172,2,2,2,5,6,2,6,4,1,5,6,2,2,16,3,5,6,192,197,192,62,12,0,0,0,0,0,0
txn_09071,0,5,12,112,0,0,0,2,3,5,7,2,5,3,7,0,0,0,0,3,7,128,129,128,45,9,0,0,0,0,0,0
txn_06486,8,15,5,455,2,3,3,6,9,3,2,6,2,9,2,2,3,11,7,9,2,480,483,480,170,12,0,0,0,0,0,0
txn_08498,4,18,6,98,1,1,2,7,11,3,3,6,2,11,3,1,1,6,2,11,3,121,126,121,42,12,0,0,0,0,0,0
txn_02355,4,12,8,127,1,1,2,5,7,2,6,4,1,7,6,1,1,4,1,7,6,145,151,145,48,10,0,0,0,0,0,0
txn_09192,10,20,14,108,3,1,6,8,12,3,11,7,2,12,11,3,1,17,2,12,11,141,152,141,45,19,0,0,0,0,0,0
txn_02514,3,11,7,216,1,1,1,4,7,3,4,3,2,7,4,1,1,3,2,7,4,234,237,234,79,10,0,0,0,0,0,0
txn_01090,0,30,9,257,0,0,0,12,18,3,6,12,3,18,6,0,0,0,0,18,6,295,296,295,104,23,0,0,0,0,0,0
txn_03307,3,7,10,268,1,1,1,3,4,4,6,2,3,4,6,1,1,2,3,4,6,285,288,285,98,9,0,0,0,0,0,0
txn_07521,7,10,10,200,2,2,3,4,6,4,6,3,4,6,6,2,1,7,3,6,6,225,227,225,74,13,0,0,0,0,0,0
txn_05361,3,8,6,127,1,1,1,3,5,3,3,3,2,4,3,1,1,2,2,4,3,142,144,142,47,8,0,0,0,0,0,0
txn_04709,9,11,0,34,3,3,3,5,6,0,0,4,0,6,0,3,3,13,14,6,0,53,54,53,17,8,0,0,0,0,0,0
txn_04976,7,33,12,67,2,2,3,9,24,6,6,8,5,24,6,2,1,9,5,24,6,112,119,112,35,27,0,0,0,0,0,0
txn_09350,3,23,12,129,1,1,1,9,14,5,7,9,4,14,7,1,1,4,4,14,7,163,167,163,57,18,0,0,0,0,0,0
txn_07353,5,22,6,33,1,2,2,6,16,3,3,6,2,16,3,1,2,9,5,16,3,65,66,65,21,20,0,0,0,0,0,0
txn_00948,6,5,6,99,2,2,2,2,3,3,3,2,2,3,3,2,2,6,5,3,3,114,116,114,38,7,0,0,0,0,0,0
txn_09505,5,17,16,148,1,2,2,6,11,6,10,6,5,11,10,1,2,2,7,11,10,185,186,185,61,22,0,0,0,0,0,0
txn_02422,21,15,17,125,8,7,6,6,9,5,12,5,4,9,12,8,7,41,30,9,12,170,178,170,52,21,0,0,0,0,0,0
txn_05294,4,15,8,110,1,1,2,7,8,3,5,7,2,7,5,1,1,8,2,7,5,132,137,132,44,12,0,0,0,0,0,0
txn_05087,5,15,14,179,2,1,2,6,9,6,8,5,5,9,8,2,1,9,5,9,8,209,213,209,71,16,0,0,0,0,0,0
txn_03037,3,12,5,140,1,1,1,5,7,2,3,5,1,7,3,1,1,3,1,7,3,159,160,159,53,10,0,0,0,0,0,0
txn_03041,9,12,7,78,2,3,4,4,8,2,5,3,1,8,5,2,3,20,20,8,5,100,106,100,30,12,0,0,0,0,0,0
txn_02879,9,14,8,203,3,2,4,6,8,3,5,5,2,8,5,3,1,13,2,8,5,229,234,229,75,13,0,0,0,0,0,0
txn_08076,8,13,17,189,2,2,4,6,7,5,12,5,4,7,12,2,2,10,6,7,12,220,227,220,75,17,0,0,0,0,0,0
txn_09544,3,3,2,61,1,1,1,1,2,1,1,1,1,2,1,1,1,7,3,2,1,69,69,69,23,4,0,0,0,0,0,0
txn_08568,9,18,14,121,2,3,4,7,11,6,8,6,5,11,8,2,3,14,8,11,8,159,162,159,55,21,0,0,0,0,0,0
txn_02136,5,7,5,271,2,1,2,3,4,2,3,2,1,4,3,2,1,3,1,4,3,283,288,283,96,6,0,0,0,0,0,0
txn_06517,3,8,20,99,1,1,1,4,4,6,14,3,5,4,13,1,1,3,5,4,13,125,130,125,41,17,0,0,0,0,0,0
txn_08249,3,12,5,208,1,1,1,5,7,2,3,5,2,6,3,1,1,10,4,6,3,227,228,227,77,11,0,0,0,0,0,0
txn_05002,3,15,2,260,1,1,1,5,10,1,1,4,0,10,1,1,0,4,0,10,1,277,280,277,94,10,0,0,0,0,0,0
txn_07329,0,12,0,15,0,0,0,4,8,0,0,4,0,8,0,0,0,0,0,8,0,27,27,27,9,8,0,0,0,0,0,0
txn_07926,6,7,4,155,2,2,2,3,4,2,2,2,1,4,2,2,2,6,2,4,2,168,172,168,56,6,0,0,0,0,0,0
txn_07990,7,6,5,138,2,1,4,2,4,2,3,2,2,4,3,2,1,15,4,4,3,154,156,154,51,10,0,0,0,0,0,0
txn_10000,7,19,14,90,2,2,3,8,11,5,9,7,4,11,9,2,2,12,6,11,9,122,130,122,40,18,0,0,0,0,0,0
txn_08505,0,7,6,21,0,0,0,3,4,2,4,3,2,4,4,0,0,0,0,4,4,34,34,34,12,8,0,0,0,0,0,0
txn_02786,0,10,2,129,0,0,0,4,6,1,1,4,1,6,1,0,0,0,0,6,1,140,141,140,48,7,0,0,0,0,0,0
txn_01320,6,32,5,64,2,2,2,11,21,2,3,10,1,21,3,2,2,14,2,21,3,103,107,103,33,23,0,0,0,0,0,0
txn_05658,7,24,10,116,1,2,4,7,17,4,6,6,3,17,6,1,2,6,5,17,6,148,157,148,47,20,0,0,0,0,0,0
txn_02809,3,4,6,132,1,1,1,2,2,3,3,2,2,2,3,1,1,4,2,2,3,144,145,144,49,5,0,0,0,0,0,0
txn_00364,6,11,7,77,2,2,2,5,6,3,4,4,2,6,4,2,2,7,4,6,4,98,101,98,32,10,0,0,0,0,0,0
txn_00068,7,2,13,193,2,2,3,1,1,5,8,0,4,1,8,1,2,2,10,1,8,211,215,211,71,9,0,0,0,0,0,0
txn_02149,6,13,13,183,1,2,3,5,8,5,8,4,4,8,8,1,2,4,5,8,8,207,215,207,70,13,0,0,0,0,0,0
txn_07974,11,17,5,219,4,4,3,7,10,1,4,6,1,10,4,4,4,27,16,10,4,251,252,251,82,16,0,0,0,0,0,0
txn_04557,7,11,12,51,2,1,4,3,8,4,8,2,3,8,8,2,1,4,3,8,8,74,81,74,22,14,0,0,0,0,0,0
txn_08752,8,15,10,39,2,1,5,5,10,3,7,4,2,10,7,2,1,7,2,10,7,63,72,63,19,14,0,0,0,0,0,0
txn_00727,0,15,15,34,0,0,0,6,9,6,9,6,6,9,9,0,0,0,0,9,9,64,64,64,24,18,0,0,0,0,0,0
txn_04592,15,19,11,298,4,5,6,7,12,5,6,6,4,12,6,4,3,31,15,12,6,331,343,331,109,19,0,0,0,0,0,0
txn_01156,3,15,11,110,1,1,1,7,8,5,6,6,4,8,6,1,1,6,4,8,6,135,139,135,47,12,0,0,0,0,0,0
txn_00082,3,11,10,130,1,1,1,5,6,4,6,4,3,6,6,1,1,4,3,6,6,149,154,149,50,10,0,0,0,0,0,0
txn_04209,5,11,7,273,2,1,2,4,7,3,4,3,2,7,4,2,1,10,2,7,4,291,296,291,100,10,0,0,0,0,0,0
txn_04577,6,16,7,276,2,1,3,7,9,2,5,6,1,9,5,2,1,12,1,9,5,299,305,299,103,12,0,0,0,0,0,0
txn_07815,6,24,6,142,1,1,4,10,14,2,4,9,1,14,4,1,1,9,1,14,4,169,178,169,58,14,0,0,0,0,0,0
txn_00242,9,7,2,251,2,3,4,3,4,1,1,3,0,4,1,2,1,13,6,4,1,267,269,267,84,8,0,0,0,0,0,0
txn_03771,0,14,13,83,0,0,0,6,8,5,8,6,5,8,8,0,0,0,0,8,8,108,110,108,39,14,0,0,0,0,0,0
txn_08298,4,17,7,174,1,1,2,7,10,3,4,7,2,10,4,1,1,6,2,10,4,198,202,198,67,13,0,0,0,0,0,0
txn_03763,3,13,8,182,1,1,1,6,7,3,5,5,2,7,5,1,1,5,2,7,5,203,206,203,69,11,0,0,0,0,0,0
txn_01349,3,17,17,93,1,1,1,7,10,7,10,6,6,10,10,1,1,6,6,10,10,126,130,126,42,19,0,0,0,0,0,0
txn_01498,3,12,2,94,1,1,1,5,7,1,1,4,0,7,1,1,0,4,0,7,1,108,111,108,36,7,0,0,0,0,0,0
txn_09485,6,15,10,432,1,2,3,6,9,4,6,5,3,9,6,1,2,5,6,9,6,454,463,454,160,11,0,0,0,0,0,0
txn_05089,4,18,6,111,1,1,2,6,12,3,3,5,2,12,3,1,1,5,2,12,3,134,139,134,44,13,0,0,0,0,0,0
txn_07019,6,13,3,80,1,2,3,5,8,1,2,4,0,7,2,1,1,4,2,7,2,94,102,94,30,8,0,0,0,0,0,0
txn_04096,0,11,6,122,0,0,0,5,6,2,4,5,2,6,4,0,0,0,0,6,4,139,139,139,48,10,0,0,0,0,0,0
txn_00626,5,17,12,32,2,1,2,8,9,5,7,7,4,9,7,2,1,11,4,9,7,61,66,61,22,14,0,0,0,0,0,0
txn_00841,9,24,5,274,3,2,4,8,16,2,3,7,1,16,3,3,2,16,3,16,3,308,312,308,103,20,0,0,0,0,0,0
txn_01512,8,36,11,83,2,2,4,18,18,4,7,17,3,18,7,2,2,23,7,18,7,130,138,130,48,22,0,0,0,0,0,0
txn_00405,5,19,12,77,1,1,3,7,12,3,9,6,2,12,9,1,1,6,2,12,9,105,113,105,34,17,0,0,0,0,0,0
txn_08694,3,16,12,145,1,1,1,8,8,4,8,7,4,8,8,1,1,7,3,8,8,174,176,174,60,15,0,0,0,0,0,0
txn_05709,3,18,10,235,1,1,1,6,12,4,6,5,4,12,6,1,1,5,2,12,6,265,266,265,92,18,0,0,0,0,0,0
txn_03212,3,7,7,213,1,1,1,3,4,2,5,2,1,4,5,1,1,2,1,4,5,227,230,227,76,8,0,0,0,0,0,0
txn_00110,3,13,2,196,1,1,1,5,8,1,1,4,1,8,1,1,0,4,0,8,1,212,214,212,72,9,0,0,0,0,0,0
txn_05877,0,14,0,216,0,0,0,7,7,0,0,7,0,7,0,0,0,0,0,7,0,230,230,230,81,7,0,0,0,0,0,0
txn_03117,5,19,3,300,2,1,2,6,13,1,2,5,0,13,2,2,0,9,0,13,2,323,327,323,105,14,0,0,0,0,0,0
txn_07396,4,8,8,96,1,1,2,3,5,2,6,2,1,5,6,1,1,2,1,5,6,111,116,111,35,9,0,0,0,0,0,0
txn_07054,0,18,5,36,0,0,0,6,12,2,3,6,2,12,3,0,0,0,0,12,3,59,59,59,20,15,0,0,0,0,0,0
txn_00065,3,11,14,254,1,1,1,5,6,6,8,4,5,6,8,1,1,4,5,6,8,279,282,279,92,13,0,0,0,0,0,0
txn_08260,8,26,9,257,2,2,4,11,15,4,5,10,3,14,5,2,2,15,6,14,5,291,300,291,95,19,0,0,0,0,0,0
txn_05535,8,34,13,133,1,3,4,9,25,5,8,8,4,24,7,1,3,8,8,24,7,173,188,173,55,27,0,0,0,0,0,0
txn_07758,0,33,9,458,0,0,0,11,22,3,6,11,3,22,6,0,0,0,0,22,6,495,500,495,174,26,0,0,0,0,0,0
txn_06183,5,13,3,99,1,1,3,5,8,1,2,4,1,8,2,1,1,4,1,8,2,117,120,117,38,10,0,0,0,0,0,0
txn_09367,5,15,2,277,2,1,2,4,11,1,1,3,1,11,1,2,1,7,6,11,1,298,299,298,100,13,0,0,0,0,0,0
txn_04371,6,20,4,238,2,1,3,6,14,1,3,5,0,14,3,2,0,9,0,14,3,262,268,262,89,15,0,0,0,0,0,0
txn_06637,3,17,7,192,1,1,1,6,11,2,5,5,2,11,5,1,1,5,2,11,5,217,219,217,74,15,0,0,0,0,0,0
txn_02360,0,6,11,222,0,0,0,2,4,4,7,2,4,4,7,0,0,0,0,4,7,238,239,238,82,10,0,0,0,0,0,0
txn_03598,8,14,4,115,2,3,3,6,8,2,2,5,1,8,2,2,2,10,3,8,2,138,141,138,45,11,0,0,0,0,0,0
txn_08736,3,14,12,158,1,1,1,5,9,5,7,5,4,9,7,1,1,3,4,9,7,185,187,185,62,16,0,0,0,0,0,0
txn_01366,6,16,11,118,2,1,3,4,12,4,7,3,4,12,6,2,1,12,2,12,6,146,151,146,46,18,0,0,0,0,0,0
txn_00148,8,16,8,251,2,1,5,6,10,2,6,5,1,9,6,2,1,12,1,9,6,270,283,270,83,11,0,0,0,0,0,0
txn_06925,0,10,4,206,0,0,0,4,6,2,2,4,2,6,2,0,0,0,0,6,2,220,220,220,75,8,0,0,0,0,0,0
txn_09245,4,20,12,237,1,1,2,8,12,4,8,7,4,12,8,1,1,7,5,12,8,270,273,270,84,19,0,0,0,0,0,0
txn_08828,3,15,7,461,1,1,1,7,8,3,4,6,2,8,4,1,1,6,2,8,4,482,486,482,171,11,0,0,0,0,0,0
txn_02975,0,17,12,279,0,0,0,5,12,6,6,5,6,12,6,0,0,0,0,12,6,307,308,307,108,17,0,0,0,0,0,0
txn_08935,3,7,16,42,1,1,1,3,4,7,9,2,6,3,9,1,1,2,6,3,9,62,68,62,21,11,0,0,0,0,0,0
txn_04733,3,6,5,209,1,1,1,2,4,2,3,1,1,4,3,1,1,1,1,4,3,220,223,220,72,6,0,0,0,0,0,0
txn_06255,4,10,5,208,1,1,2,5,5,2,3,5,1,5,3,1,1,2,1,5,3,224,227,224,77,7,0,0,0,0,0,0
txn_00572,0,20,9,151,0,0,0,7,13,4,5,7,4,13,5,0,0,0,0,13,5,177,180,177,61,16,0,0,0,0,0,0
txn_03131,5,24,4,87,1,2,2,10,14,2,2,9,1,14,2,1,2,9,4,14,2,116,120,116,41,15,0,0,0,0,0,0
txn_06841,4,13,10,80,1,1,2,4,9,4,6,3,4,9,6,1,1,3,3,9,6,104,107,104,34,14,0,0,0,0,0,0
txn_08232,3,20,11,288,1,1,1,8,12,5,6,8,4,12,6,1,1,5,4,12,6,320,322,320,112,17,0,0,0,0,0,0
txn_02892,7,23,6,177,2,2,3,9,14,3,3,8,2,14,3,2,2,13,5,14,3,205,213,205,68,15,0,0,0,0,0,0
txn_01330,4,17,5,185,1,1,2,7,10,2,3,6,1,10,3,1,1,6,1,10,3,205,211,205,70,10,0,0,0,0,0,0
txn_02584,6,17,12,241,1,1,4,7,10,4,8,6,3,10,8,1,1,6,3,10,8,264,276,264,92,13,0,0,0,0,0,0
txn_03026,3,6,6,50,1,1,1,3,3,3,3,2,2,3,3,1,1,2,2,3,3,62,65,62,21,5,0,0,0,0,0,0
txn_09603,10,4,17,464,2,3,5,2,2,7,10,2,6,1,10,2,3,10,13,1,10,488,495,488,171,12,0,0,0,0,0,0
txn_05657,3,21,10,253,1,1,1,10,11,4,6,9,3,11,5,1,1,9,3,11,5,280,287,280,90,14,0,0,0,0,0,0
txn_09888,4,19,2,162,1,1,2,7,12,1,1,6,1,12,1,1,1,6,1,12,1,184,187,184,63,12,0,0,0,0,0,0
txn_03033,3,16,14,15,1,1,1,6,10,6,8,5,5,10,8,1,1,5,5,10,8,43,48,43,15,15,0,0,0,0,0,0
txn_03405,5,12,6,125,1,2,2,5,7,3,3,5,2,7,3,1,2,5,5,7,3,146,148,146,49,10,0,0,0,0,0,0
txn_03928,5,13,3,263,1,2,2,3,10,1,2,2,1,10,2,1,2,2,6,10,2,281,284,281,94,11,0,0,0,0,0,0
txn_09599,5,21,4,197,1,2,2,8,13,2,2,7,1,13,2,1,2,7,3,13,2,222,227,222,73,14,0,0,0,0,0,0
txn_04673,3,17,6,154,1,1,1,6,11,3,3,5,2,11,3,1,1,5,2,11,3,177,180,177,59,13,0,0,0,0,0,0
txn_03577,7,25,5,97,1,2,4,7,18,2,3,6,1,18,3,1,2,6,2,18,3,127,134,127,40,19,0,0,0,0,0,0
txn_08345,0,17,17,280,0,0,0,8,9,5,12,8,5,9,12,0,0,0,0,9,12,313,314,313,109,20,0,0,0,0,0,0
txn_04901,6,13,21,283,1,1,4,4,9,10,11,3,9,9,11,1,1,3,9,9,11,314,323,314,109,16,0,0,0,0,0,0
txn_06360,3,23,15,303,1,1,1,10,13,6,9,10,5,12,9,1,1,3,5,12,9,336,344,336,113,18,0,0,0,0,0,0
txn_09243,0,16,15,157,0,0,0,7,9,6,9,7,6,9,9,0,0,0,0,9,9,185,188,185,65,16,0,0,0,0,0,0
txn_05618,8,34,13,244,2,2,4,9,25,6,7,8,5,24,7,2,1,9,5,24,7,288,299,288,98,28,0,0,0,0,0,0
txn_00460,3,11,6,119,1,1,1,5,6,3,3,4,2,6,3,1,1,4,2,6,3,136,139,136,46,8,0,0,0,0,0,0
txn_01114,5,12,14,128,1,1,3,3,9,5,9,2,4,9,9,1,1,2,4,9,9,151,159,151,49,14,0,0,0,0,0,0
txn_05941,0,10,11,133,0,0,0,4,6,3,8,4,3,6,8,0,0,0,0,6,8,153,154,153,52,13,0,0,0,0,0,0
txn_00621,6,22,12,128,1,2,3,6,16,6,6,5,5,16,6,1,2,5,8,16,6,161,168,161,53,20,0,0,0,0,0,0
txn_01942,5,19,9,24,1,2,2,8,11,4,5,8,3,11,5,1,1,1,3,11,5,55,57,55,19,16,0,0,0,0,0,0
txn_00205,3,23,2,36,1,1,1,6,17,1,1,5,0,17,1,1,0,5,0,17,1,61,64,61,19,17,0,0,0,0,0,0
txn_03220,4,16,16,291,1,1,2,5,11,6,10,4,5,11,10,1,1,4,5,11,10,318,327,318,109,16,0,0,0,0,0,0
txn_03223,4,13,13,115,1,1,2,4,9,4,9,3,3,9,9,1,1,3,3,9,9,139,145,139,45,15,0,0,0,0,0,0
txn_01830,6,22,7,180,1,1,4,7,15,2,5,6,1,15,5,1,1,6,1,15,5,206,215,206,68,16,0,0,0,0,0,0
txn_07853,3,19,0,188,1,1,1,7,12,0,0,6,0,12,0,1,1,6,3,12,0,209,210,209,70,12,0,0,0,0,0,0
txn_06072,6,14,7,186,2,2,2,5,9,3,4,5,2,9,4,2,2,10,6,9,4,210,213,210,71,12,0,0,0,0,0,0
txn_00588,3,12,2,20,1,1,1,6,6,1,1,5,1,6,1,1,1,5,1,6,1,36,37,36,13,7,0,0,0,0,0,0
txn_01254,6,9,13,161,2,1,3,3,6,4,9,2,3,6,8,2,1,4,3,6,8,180,189,180,59,12,0,0,0,0,0,0
txn_08251,6,17,16,280,2,1,3,6,11,6,10,5,5,11,10,2,1,9,5,11,10,313,319,313,107,19,0,0,0,0,0,0
txn_03446,3,14,13,101,1,1,1,4,10,5,8,4,5,10,8,1,1,5,2,10,8,130,131,130,44,18,0,0,0,0,0,0
txn_08384,8,7,5,102,3,3,2,2,5,2,3,1,1,5,3,3,3,13,8,5,3,118,122,118,36,7,0,0,0,0,0,0
txn_01238,0,21,0,120,0,0,0,9,12,0,0,9,0,12,0,0,0,0,0,12,0,141,141,141,50,12,0,0,0,0,0,0
txn_03193,6,20,9,294,2,2,2,6,14,3,6,6,3,14,5,2,2,14,6,14,5,323,329,323,109,20,0,0,0,0,0,0
txn_04859,0,18,3,435,0,0,0,6,12,1,2,6,1,12,1,0,0,0,0,12,1,455,456,455,160,14,0,0,0,0,0,0
txn_01176,5,21,16,286,2,1,2,8,13,7,9,7,6,12,8,2,1,15,6,12,8,320,328,320,110,20,0,0,0,0,0,0
txn_04230,3,13,2,219,1,1,1,3,10,1,1,3,1,10,1,1,1,9,3,10,1,236,237,236,79,12,0,0,0,0,0,0
txn_07919,0,17,2,191,0,0,0,7,10,1,1,7,1,10,1,0,0,0,0,10,1,209,210,209,73,10,0,0,0,0,0,0
txn_07994,5,18,8,86,1,1,3,8,10,3,5,7,2,10,5,1,1,7,2,10,5,108,117,108,37,11,0,0,0,0,0,0
txn_01926,5,18,7,96,1,1,3,6,12,2,5,5,1,12,5,1,1,5,1,12,5,118,126,118,38,13,0,0,0,0,0,0
txn_04441,10,24,5,282,2,3,5,7,17,2,3,6,1,17,3,2,3,11,7,17,3,312,321,312,105,18,0,0,0,0,0,0
txn_06664,9,22,7,130,2,3,4,8,14,3,4,7,2,14,4,2,3,9,11,14,4,162,168,162,55,18,0,0,0,0,0,0
txn_04892,3,13,8,466,1,1,1,6,7,4,4,6,3,7,4,1,1,8,3,7,4,488,490,488,175,10,0,0,0,0,0,0
txn_04585,5,13,16,212,1,1,3,4,9,6,10,3,5,8,10,1,1,3,5,8,10,236,246,236,77,16,0,0,0,0,0,0
txn_02311,6,4,3,148,2,1,3,2,2,1,2,1,1,2,2,2,1,7,3,2,2,160,161,160,52,6,0,0,0,0,0,0
txn_02369,3,14,29,295,1,1,1,7,7,18,11,6,17,7,10,1,1,6,17,7,10,336,341,336,124,17,0,0,0,0,0,0
txn_02616,3,16,11,132,1,1,1,6,10,4,7,5,3,9,7,1,1,5,3,9,7,157,162,157,52,16,0,0,0,0,0,0
txn_07667,6,20,12,469,1,1,4,7,13,4,8,6,3,12,7,1,1,6,3,12,7,492,507,492,172,17,0,0,0,0,0,0
txn_09830,9,19,6,222,3,2,4,8,11,3,3,7,3,11,3,3,2,29,12,11,3,252,256,252,86,15,0,0,0,0,0,0
txn_08441,0,13,9,163,0,0,0,5,8,4,5,5,4,8,5,0,0,0,0,8,5,184,185,184,65,12,0,0,0,0,0,0
txn_04957,8,13,11,437,3,1,4,5,8,3,8,4,2,7,8,3,1,13,2,7,8,459,469,459,160,14,0,0,0,0,0,0
txn_02762,5,13,2,255,1,2,2,5,8,1,1,4,0,7,1,1,1,4,4,7,1,269,275,269,83,8,0,0,0,0,0,0
txn_00586,3,21,8,305,1,1,1,8,13,4,4,8,3,13,4,1,1,9,3,13,4,335,337,335,112,17,0,0,0,0,0,0
txn_05701,3,14,4,240,1,1,1,6,8,2,2,6,1,8,2,1,1,7,1,8,2,260,261,260,81,10,0,0,0,0,0,0
txn_08167,3,3,4,30,1,1,1,1,2,2,2,1,2,2,2,1,1,6,1,2,2,40,40,40,13,5,0,0,0,0,0,0
txn_08367,3,12,4,469,1,1,1,6,6,2,2,5,2,6,2,1,1,5,1,6,2,487,488,487,174,8,0,0,0,0,0,0
txn_08663,5,8,16,194,2,1,2,3,5,7,9,3,6,4,9,2,1,11,6,4,9,220,223,220,74,14,0,0,0,0,0,0
txn_08001,5,15,2,439,1,2,2,6,9,1,1,5,1,8,1,1,2,5,5,8,1,456,461,456,160,10,0,0,0,0,0,0
txn_01179,8,7,13,165,2,2,4,2,5,4,9,1,3,5,8,2,2,9,8,5,8,182,193,182,60,11,0,0,0,0,0,0
txn_03957,6,11,8,225,2,2,2,4,7,4,4,3,3,7,4,2,2,11,5,7,4,247,250,247,83,11,0,0,0,0,0,0
txn_02903,6,21,8,286,1,1,4,8,13,3,5,7,2,13,5,1,1,7,2,13,5,311,321,311,106,14,0,0,0,0,0,0
txn_06230,6,13,2,257,2,2,2,5,8,1,1,4,1,8,1,2,2,7,6,8,1,277,278,277,86,10,0,0,0,0,0,0
txn_09141,5,15,2,132,1,2,2,6,9,1,1,5,1,9,1,1,2,5,3,9,1,152,154,152,51,10,0,0,0,0,0,0
txn_05280,4,13,10,160,1,1,2,5,8,4,6,4,3,8,6,1,1,4,3,8,6,181,187,181,60,12,0,0,0,0,0,0
