transaction_id,customer_transaction_count_before,customer_avg_amount_before,customer_median_amount_before,customer_amount_std_before,customer_merchant_count_before,customer_device_count_before,customer_instrument_count_before,customer_txn_count_5m,customer_txn_count_30m,customer_txn_count_1h,customer_txn_count_24h,device_txn_count_5m,device_txn_count_1h,instrument_txn_count_5m,instrument_txn_count_1h,device_account_count_before,device_merchant_count_before,instrument_account_count_before,instrument_merchant_count_before,other_customer_device_count_before,other_customer_instrument_count_before,seconds_since_customer_last_transaction,seconds_since_device_last_transaction,seconds_since_instrument_last_transaction,amount_vs_customer_mean,amount_vs_customer_median,customer_amount_zscore,amount,log_amount,hour,day_of_week,is_weekend
txn_08893,1,14664.0,14664.0,0.0,1,1,1,0,0,0,0,0,0,0,0,12,18,2,3,11,1,1424831.0,272774.0,560752.0,-13876.18,-13876.18,0.0,787.82,6.670538157936568,18,2,0
txn_01817,5,4127.030000000001,1188.6,6996.9277094128975,5,3,2,0,0,0,0,0,0,0,0,7,10,1,2,6,0,369828.0,948086.0,369828.0,-3720.000000000001,-781.5699999999999,-0.531661917129074,407.03,6.011340701112772,18,2,0
txn_05501,3,2755.2000000000003,1044.17,3202.0747255334313,3,2,1,0,0,0,0,0,0,0,0,6,12,1,3,6,0,1777692.0,540810.0,1777692.0,1745.6699999999996,3456.7,0.545168414116004,4500.87,8.41224814499467,19,2,0
txn_06790,4,5307.254999999999,545.52,9660.481019543833,4,3,4,0,0,0,3,0,0,0,0,7,10,3,3,7,2,80706.0,205637.0,360866.0,7759.005000000001,12520.74,0.8031696335102764,13066.26,9.47786514424279,19,2,0
txn_05293,1,214.49,214.49,0.0,1,1,1,0,0,0,0,0,0,0,0,6,8,4,4,5,4,1094564.0,802367.0,1730851.0,16036.28,16036.28,0.0,16250.77,9.695957104903119,19,2,0
txn_06816,2,2264.8450000000003,2264.8450000000003,2490.9462712892864,2,1,1,0,0,0,0,0,0,0,0,8,13,3,5,7,2,2701316.0,355574.0,1330774.0,-1984.6950000000002,-1984.6950000000002,-0.7967634721293061,280.15,5.638888334738211,19,2,0
txn_04020,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,-1.0,180426.0,-1.0,0.0,0.0,0.0,6951.29,8.846826380689697,20,2,0
txn_03458,3,463.7366666666667,301.51,427.5896877069574,3,2,1,0,0,0,0,0,0,0,0,5,6,3,6,4,2,494315.0,356351.0,494315.0,19.673333333333346,181.90000000000003,0.04600984050582667,483.41,6.18293165556164,20,2,0
txn_04767,1,6564.5,6564.5,0.0,1,1,1,0,0,0,0,0,0,0,0,8,10,3,6,7,3,865219.0,865219.0,79828.0,-2467.49,-2467.49,0.0,4097.01,8.318256769010606,20,2,0
txn_09573,1,2685.99,2685.99,0.0,1,1,1,0,0,0,0,0,0,0,0,7,9,1,1,6,0,3011708.0,264304.0,3011708.0,-1511.3799999999999,-1511.3799999999999,0.0,1174.61,7.069542440803242,20,2,0
txn_02798,3,17983.33,19752.75,16614.49617938203,3,2,2,0,0,0,0,0,0,0,0,2,4,4,8,1,3,2331062.0,2331062.0,7653.0,9757.719999999998,7988.299999999999,0.5873015886036295,27741.05,10.230704591643,20,2,0
txn_07028,2,2141.1499999999996,2141.1499999999996,13.449170978168121,2,2,1,0,0,0,0,0,0,0,0,2,2,1,1,1,1,992219.0,25572.0,2434172.0,8607.720000000001,8607.720000000001,640.018631183499,10748.87,9.282648940459431,20,2,0
txn_04495,4,526.3399999999999,477.655,200.9211598280944,4,1,2,0,0,0,0,0,0,0,0,3,6,1,2,2,0,1434518.0,210869.0,1914083.0,1495.92,1544.605,7.445308404947942,2022.26,7.612465350906535,20,2,0
txn_03716,1,5369.83,5369.83,0.0,1,1,1,0,0,0,0,0,0,0,0,7,11,3,4,6,3,956129.0,116802.0,1401600.0,3133.67,3133.67,0.0,8503.5,9.048350714154147,20,2,0
txn_07296,2,4903.475,4903.475,5275.561059873158,2,1,1,0,0,0,0,0,0,0,0,2,2,3,7,2,2,1072755.0,2023043.0,870010.0,-4203.005,-4203.005,-0.7966934610934167,700.47,6.5531781331255505,21,2,0
txn_04734,1,712.41,712.41,0.0,1,1,1,0,0,0,0,0,0,0,0,6,9,4,5,6,3,3799387.0,23920.0,374881.0,-157.73000000000002,-157.73000000000002,0.0,554.68,6.320192588995764,21,2,0
txn_01947,1,4490.54,4490.54,0.0,1,1,1,0,0,0,0,0,0,0,0,5,7,3,8,4,2,209560.0,61183.0,120612.0,-2892.25,-2892.25,0.0,1598.29,7.377315059741705,21,2,0
txn_05242,1,8737.95,8737.95,0.0,1,1,1,0,0,0,0,0,0,0,0,3,3,5,8,2,4,1345076.0,531248.0,143796.0,-7297.110000000001,-7297.110000000001,0.0,1440.84,7.27367535468455,22,2,0
txn_02543,3,3904.463333333333,2299.76,4427.68269812024,3,1,1,0,0,0,0,0,0,0,0,10,14,2,4,9,1,1450010.0,197554.0,1450010.0,-905.0233333333331,699.6799999999998,-0.2044011269636729,2999.44,8.006514223562409,22,2,0
txn_03184,3,2084.44,2053.27,1578.0458963224105,3,1,1,0,0,0,0,0,0,0,0,6,8,3,5,5,2,2556050.0,703859.0,1292419.0,3024.47,3055.64,1.9165919109503964,5108.91,8.538937070518186,22,2,0
txn_06238,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,5,0,-1.0,610861.0,-1.0,0.0,0.0,0.0,1811.58,7.502506523685814,22,2,0
txn_02380,1,834.96,834.96,0.0,1,1,1,0,0,0,0,0,0,0,0,5,6,5,5,4,4,2288686.0,481780.0,181152.0,-305.61,-305.61,0.0,529.35,6.273537165951479,22,2,0
txn_00301,5,1771.676,920.9,1854.790254956069,5,2,1,0,0,0,0,0,0,0,0,6,9,2,6,6,1,1329305.0,270744.0,806740.0,2475.354,3326.1299999999997,1.3345735418793372,4247.03,8.35421062504373,22,2,0
txn_02972,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,4,5,-1.0,993105.0,676884.0,0.0,0.0,0.0,915.42,6.820474774871961,22,2,0
txn_04329,3,7364.709999999999,10752.29,5959.573386065482,3,2,1,0,0,0,0,0,0,0,0,5,7,5,7,4,4,498445.0,498445.0,362833.0,-6689.299999999999,-10076.880000000001,-1.1224461159654053,675.41,6.51679940106653,22,2,0
txn_02649,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,1,6,1,-1.0,422642.0,3576119.0,0.0,0.0,0.0,1615.23,7.387851555686225,22,2,0
txn_08197,3,3661.39,772.83,5409.688166401091,3,1,2,0,0,0,1,0,0,0,0,7,9,4,5,7,4,30783.0,696134.0,487648.0,-3089.9399999999996,-201.38,-0.5711863429007309,571.45,6.349925395369821,23,2,0
txn_09208,1,390.4,390.4,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1,3,5,1,3,1399087.0,2378956.0,947128.0,1156.44,1156.44,0.0,1546.84,7.344615689634618,23,2,0
txn_09032,1,4767.13,4767.13,0.0,1,1,1,0,0,0,0,0,0,0,0,5,6,2,2,4,2,2814087.0,216425.0,367731.0,-1819.6600000000003,-1819.6600000000003,0.0,2947.47,7.989041670723712,23,2,0
txn_01523,2,5599.47,5599.47,5982.53349077128,2,2,1,0,0,0,0,0,0,0,0,1,2,5,9,1,4,148575.0,681941.0,148575.0,-5125.92,-5125.92,-0.8568142590270993,473.55,6.162366986576501,23,2,0
txn_09936,1,13819.71,13819.71,0.0,1,1,1,0,0,0,0,0,0,0,0,4,6,1,1,3,1,573732.0,573732.0,1335310.0,-12259.16,-12259.16,0.0,1560.55,7.353434196703604,23,2,0
txn_06182,4,1038.7475,885.975,511.82884166323936,4,2,1,0,0,0,0,0,0,0,0,7,10,3,6,6,2,447306.0,248733.0,447306.0,6778.2325,6931.004999999999,13.243162456366177,7816.98,8.9641814881506,23,2,0
txn_00377,2,5594.515,5594.515,5701.423189910569,2,1,2,0,0,0,0,0,0,0,0,6,6,2,2,5,1,1326484.0,1326484.0,1326484.0,-4333.305,-4333.305,-0.7600391789313874,1261.21,7.14061943179345,23,2,0
txn_05924,3,1462.6066666666666,1752.63,1000.3981989354704,3,3,2,0,0,0,0,0,0,0,0,6,7,4,6,5,3,1310975.0,475017.0,213226.0,-1059.4166666666665,-1349.44,-1.058994975994557,403.19,6.001885064435866,0,3,0
txn_00103,4,2001.0524999999998,2267.035,1180.367362600164,4,2,2,0,0,0,0,0,0,0,0,8,13,2,3,7,1,917661.0,290843.0,848983.0,-1252.3524999999997,-1518.3349999999998,-1.0609853675056415,748.7,6.619673126509016,0,3,0
txn_04658,3,3109.17,1274.38,3216.0516176050405,3,1,3,0,0,0,0,0,0,0,0,5,7,2,2,4,1,715354.0,715354.0,2592645.0,-2485.7200000000003,-650.9300000000001,-0.772910480165455,623.45,6.4368712623090945,1,3,0
txn_07021,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,4,4,2,-1.0,245025.0,1564803.0,0.0,0.0,0.0,120.88,4.803036954117508,1,3,0
txn_09300,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,2,-1.0,829301.0,115407.0,0.0,0.0,0.0,871.6,6.771477260689509,1,3,0
txn_05816,1,215.73,215.73,0.0,1,1,1,0,0,0,0,0,0,0,0,11,16,2,3,10,1,3189749.0,373554.0,780223.0,557.71,557.71,0.0,773.44,6.652140187520964,1,3,0
txn_09209,3,751.4166666666666,783.59,299.2001880569819,3,3,2,0,0,0,0,0,0,0,0,11,11,4,8,10,3,545676.0,211718.0,545676.0,3706.1633333333334,3673.99,12.386901750969168,4457.58,8.402585608668414,1,3,0
txn_01336,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,5,4,2,-1.0,588087.0,572782.0,0.0,0.0,0.0,795.2,6.679850410566217,1,3,0
txn_09379,1,533.55,533.55,0.0,1,1,1,0,0,0,0,0,0,0,0,3,5,2,2,2,1,3340865.0,860792.0,2799629.0,239.55000000000007,239.55000000000007,0.0,773.1,6.651701064210668,2,3,0
txn_05321,1,2549.05,2549.05,0.0,1,1,1,0,0,0,0,0,0,0,0,6,9,7,11,5,6,3477452.0,195577.0,228063.0,1537.5899999999997,1537.5899999999997,0.0,4086.64,8.31572306538349,2,3,0
txn_05209,2,819.895,819.895,129.01163222748562,2,2,2,0,0,0,0,0,1,0,0,5,6,2,6,4,1,596017.0,903.0,1265477.0,-3.6749999999999545,-3.6749999999999545,-0.028485803462433866,816.22,6.705908336457008,2,3,0
txn_09071,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,7,2,5,-1.0,3162.0,1195990.0,0.0,0.0,0.0,1528.76,7.332866139337136,2,3,0
txn_06486,3,3601.8033333333333,2345.56,2384.6950221429433,3,2,3,0,0,0,0,0,0,0,0,6,9,3,2,6,2,821624.0,854717.0,976440.0,-3062.733333333333,-1806.4899999999998,-1.284329151063136,539.07,6.291698760786756,2,3,0
txn_08498,2,246.565,246.565,31.374327881247115,2,1,1,0,0,0,0,0,0,0,0,7,11,3,3,6,2,2486926.0,28501.0,2309906.0,-84.66499999999999,-84.66499999999999,-2.698543864284834,161.9,5.093136515607999,2,3,0
txn_02355,2,877.23,877.23,546.4662626365877,2,1,1,0,0,0,0,0,0,0,0,5,7,2,6,4,1,2517001.0,24724.0,1206422.0,1761.44,1761.44,3.2233279900966134,2638.67,7.878409188327211,3,3,0
txn_09192,6,2349.19,1974.27,2073.0142420929,6,3,1,0,0,0,0,0,0,0,0,8,12,3,11,7,2,1281887.0,248634.0,262939.0,-1732.17,-1357.25,-0.8355803664191008,617.02,6.426520819393585,3,3,0
txn_02514,1,461.75,461.75,0.0,1,1,1,0,0,0,0,0,0,0,0,4,7,3,4,3,2,1609697.0,1296829.0,1609697.0,1435.72,1435.72,0.0,1897.47,7.548803577598098,3,3,0
txn_01090,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,18,3,6,12,3,-1.0,31838.0,106512.0,0.0,0.0,0.0,4877.93,8.49268121251062,3,3,0
txn_03307,1,1344.73,1344.73,0.0,1,1,1,0,0,0,0,0,0,0,0,3,4,4,6,2,3,2821488.0,866410.0,789756.0,1146.6399999999999,1146.6399999999999,0.0,2491.37,7.82098934400639,3,3,0
txn_07521,4,10297.6525,10531.994999999999,9167.604559495989,3,2,2,0,0,0,1,0,0,0,0,4,6,4,6,3,4,59365.0,59365.0,17470.0,-6233.6224999999995,-6467.964999999998,-0.6799619747497821,4064.03,8.310176402028478,4,3,0
txn_05361,1,735.26,735.26,0.0,1,1,1,0,0,0,0,0,0,0,0,3,5,3,3,3,2,981105.0,418642.0,981105.0,8612.199999999999,8612.199999999999,0.0,9347.46,9.142966902834877,4,3,0
txn_04709,3,1752.4799999999998,861.42,1588.3275907696122,3,3,3,0,0,0,0,0,0,0,0,5,6,0,0,4,0,805045.0,1240644.0,-1.0,-540.1499999999999,350.90999999999997,-0.34007468178417416,1212.33,7.1011239247061555,4,3,0
txn_04976,3,8140.0,900.25,12856.808630562253,3,2,2,0,0,0,0,0,0,0,0,9,24,6,6,8,5,3652774.0,98747.0,971148.0,-5178.6900000000005,2061.06,-0.40279747088166207,2961.31,7.993724648365551,5,3,0
txn_09350,1,1237.1,1237.1,0.0,1,1,1,0,0,0,0,0,0,0,0,9,14,5,7,9,4,3603489.0,75899.0,744798.0,6607.23,6607.23,0.0,7844.33,8.967673729291986,5,3,0
txn_07353,2,8171.86,8171.86,10550.217023066398,2,1,2,0,0,0,0,0,0,0,0,6,16,3,3,6,2,2569364.0,39395.0,811973.0,-1182.7199999999993,-1182.7199999999993,-0.11210385505948998,6989.14,8.85225586363959,5,3,0
txn_00948,2,1314.905,1314.905,153.88764878962843,2,2,2,0,0,0,0,0,0,0,0,2,3,3,3,2,2,688690.0,1962266.0,688690.0,-411.9649999999999,-411.9649999999999,-2.6770504536278623,902.94,6.806762986508063,5,3,0
txn_09505,2,14217.305,14217.305,19690.34291629402,2,1,2,0,0,0,0,0,0,0,0,6,11,6,10,6,5,3693190.0,57167.0,119553.0,-8242.225,-8242.225,-0.4185922528134058,5975.08,8.695520113603907,5,3,0
txn_02422,9,5206.946666666667,2777.33,4971.473749178909,6,8,7,0,0,0,0,0,0,0,0,6,9,5,12,5,4,389265.0,57447.0,261416.0,-1978.2966666666666,451.32000000000016,-0.3979296213710075,3228.65,8.0801290512123,5,3,0
txn_05294,2,2571.9100000000003,2571.9100000000003,3373.8044429397505,2,1,1,0,0,0,0,0,0,0,0,7,8,3,5,7,2,910120.0,402372.0,910120.0,10362.130000000001,10362.130000000001,3.0713487326405327,12934.04,9.46769518700035,6,3,0
txn_05087,2,760.1400000000001,760.1400000000001,629.3250352560274,2,2,1,0,0,0,0,0,0,0,0,6,9,6,8,5,5,808506.0,335959.0,386838.0,-531.1600000000001,-531.1600000000001,-0.8440153660562845,228.98,5.437992348620519,6,3,0
txn_03037,1,803.43,803.43,0.0,1,1,1,0,0,0,0,0,0,0,0,5,7,2,3,5,1,909759.0,352681.0,909759.0,-158.76,-158.76,0.0,644.67,6.470288537348172,7,3,0
txn_03041,4,3166.6249999999995,1338.875,4358.359143565385,4,2,3,0,0,0,0,0,0,0,0,4,8,2,5,3,1,125963.0,284260.0,1585864.0,-1915.7649999999996,-88.0150000000001,-0.4395610680291012,1250.86,7.132385724321338,7,3,0
txn_02879,4,3699.6225000000004,1607.795,5054.367328699508,4,3,2,0,0,0,0,0,0,0,0,6,8,3,5,5,2,428229.0,23781.0,428229.0,1477.5374999999995,3569.365,0.29232887202524926,5177.16,8.552205059795464,7,3,0
txn_08076,4,6785.78,1486.345,11465.652414694945,4,2,2,0,0,0,0,0,0,0,0,6,7,5,12,5,4,3480292.0,309483.0,629275.0,-5959.32,-659.885,-0.5197541129331849,826.46,6.718360767714302,7,3,0
txn_09544,1,562.63,562.63,0.0,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,2378058.0,3434838.0,3918947.0,638.42,638.42,0.0,1201.05,7.0917837115677775,7,3,0
txn_08568,4,2464.9775,1623.895,2861.8106950364486,4,2,3,0,0,0,0,0,0,0,0,7,11,6,8,6,5,3246570.0,518798.0,396160.0,-1081.5575,-240.4749999999999,-0.3779276881856174,1383.42,7.2330365583485445,7,3,0
txn_02136,2,836.37,836.37,721.1074954540411,2,2,1,0,0,0,0,0,0,0,0,3,4,2,3,2,1,236154.0,236154.0,236154.0,6191.2,6191.2,8.585682493983434,7027.57,8.857738550173034,8,3,0
txn_06517,1,286.07,286.07,0.0,1,1,1,0,0,0,0,0,0,0,0,4,4,6,14,3,5,3874911.0,220690.0,113181.0,4452.490000000001,4452.490000000001,0.0,4738.56,8.46369958337621,8,3,0
txn_08249,1,7832.99,7832.99,0.0,1,1,1,0,0,0,0,0,0,0,0,5,7,2,3,5,2,445218.0,1289359.0,527369.0,-7365.2,-7365.2,0.0,467.79,6.1501549069772725,8,3,0
txn_05002,1,2534.1,2534.1,0.0,1,1,1,0,0,0,0,0,0,0,0,5,10,1,1,4,0,3712174.0,453729.0,3712174.0,-604.1099999999999,-604.1099999999999,0.0,1929.99,7.5657881037512,8,3,0
txn_07329,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,4,0,-1.0,20590.0,-1.0,0.0,0.0,0.0,2338.03,7.757491592495941,9,3,0
txn_07926,2,1432.03,1432.03,940.3388818931182,2,2,2,0,0,0,0,0,0,0,0,3,4,2,2,2,1,2968526.0,1386083.0,796472.0,524.06,524.06,0.5573097210921947,1956.09,7.579213955096929,9,3,0
txn_07990,4,989.4325,905.82,674.1935786490899,4,2,1,0,0,0,0,0,0,0,0,2,4,2,3,2,2,126482.0,1041858.0,3051204.0,2689.8875000000003,2773.5,3.9897851079950084,3679.32,8.210754983904216,9,3,0
txn_10000,3,1629.5366666666666,1532.53,769.5294828226747,3,2,2,0,0,0,0,0,0,0,0,8,11,5,9,7,4,2172052.0,518876.0,127481.0,9143.423333333332,9240.429999999998,11.881836287538682,10772.96,9.284887390592043,9,3,0
txn_08505,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,3,2,-1.0,897742.0,1348227.0,0.0,0.0,0.0,6064.85,8.710429959950698,10,3,0
txn_02786,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,1,4,1,-1.0,183374.0,1887704.0,0.0,0.0,0.0,1824.36,7.509532506837314,10,3,0
txn_01320,2,8770.7,8770.7,4989.119173882301,2,2,2,0,0,0,0,0,0,0,0,11,21,2,3,10,1,2602486.0,291070.0,280011.0,-2317.380000000001,-2317.380000000001,-0.4644868000209992,6453.32,8.772504953037565,11,3,0
txn_05658,4,2316.2,372.125,4034.223043652065,4,1,2,0,0,0,0,0,0,0,0,7,17,4,6,6,3,725751.0,226238.0,194625.0,2452.2799999999997,4396.355,0.6078692163187938,4768.48,8.469992563264803,11,3,0
txn_02809,1,13699.84,13699.84,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,3,3,2,2,1751172.0,43457.0,1751172.0,-12663.04,-12663.04,0.0,1036.8,6.944858366933639,11,3,0
txn_00364,2,816.3299999999999,816.3299999999999,728.3199846221439,2,2,2,0,0,0,0,0,0,0,0,5,6,3,4,4,2,2229258.0,813750.0,258023.0,-411.9099999999999,-411.9099999999999,-0.5655618528903897,404.42,6.004923566792138,11,3,0
txn_00068,3,2047.9733333333334,936.9,2651.9223978150894,3,2,2,0,0,0,0,0,0,0,0,1,1,5,8,0,4,1043650.0,1856058.0,646575.0,-1201.4133333333334,-90.34000000000003,-0.45303487550132465,846.56,6.742361633208831,11,3,0
txn_02149,3,5632.686666666667,448.04,9149.92770701678,3,1,2,0,0,0,0,0,0,0,0,5,8,5,8,4,4,321522.0,321522.0,147150.0,5113.133333333332,10297.779999999999,0.5588168012969368,10745.82,9.282365175840743,11,3,0
txn_07974,4,2898.925,1266.68,3921.25365107895,3,4,4,0,0,0,0,0,0,0,0,7,10,1,4,6,1,411580.0,92448.0,494458.0,-1.3450000000002547,1630.8999999999999,-0.0003430025496132269,2897.58,7.97197624088191,12,3,0
txn_04557,4,1527.3924999999997,1338.01,1157.4742838432019,4,2,1,0,0,0,0,0,0,0,0,3,8,4,8,2,3,348025.0,102769.0,348025.0,319.06750000000034,508.45000000000005,0.2756583921161423,1846.46,7.521567001708406,12,3,0
txn_08752,5,6857.914,6815.2,4484.364934149539,5,2,1,0,0,0,0,0,0,0,0,5,10,3,7,4,2,2481358.0,1464742.0,1947543.0,-6436.324,-6393.61,-1.4352810474869726,421.59,6.046402441863648,13,3,0
txn_00727,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,9,6,6,-1.0,53066.0,23168.0,0.0,0.0,0.0,2174.81,7.685156287987083,13,3,0
txn_04592,7,2933.4557142857147,1899.8,2935.451299799613,6,4,5,0,0,0,0,0,0,0,0,7,12,5,6,6,4,661603.0,232937.0,1090938.0,9691.534285714286,10725.19,3.3015483126481686,12624.99,9.443512666910783,13,3,0
txn_01156,1,1325.2,1325.2,0.0,1,1,1,0,0,0,0,0,0,0,0,7,8,5,6,6,4,3790576.0,128922.0,958951.0,1866.2299999999998,1866.2299999999998,0.0,3191.43,8.06853766127633,13,3,0
txn_00082,1,1034.75,1034.75,0.0,1,1,1,0,0,0,0,0,0,0,0,5,6,4,6,4,3,2051588.0,1674781.0,1421871.0,8658.77,8658.77,0.0,9693.52,9.17931605639436,13,3,0
txn_04209,2,4350.92,4350.92,4704.33898882723,2,2,1,0,0,0,0,0,0,0,0,4,7,3,4,3,2,546920.0,428317.0,546920.0,-2720.36,-2720.36,-0.57826615098547,1630.56,7.397291891330187,14,3,0
txn_04577,3,730.84,931.62,353.8232310066709,3,2,1,0,0,0,0,0,1,0,0,7,9,2,5,6,1,704071.0,3203.0,681017.0,359.91999999999996,159.14,1.01723111559403,1090.76,6.995546351929859,14,3,0
txn_07815,4,3678.2075,2649.6000000000004,3643.398073953993,4,1,1,0,0,0,1,0,0,0,0,10,14,2,4,9,1,59511.0,59511.0,59511.0,-1489.3775,-460.77000000000044,-0.40878802419293564,2188.83,7.691579194226749,14,3,0
txn_00242,4,2792.78,1797.775,2585.7424047650225,4,2,3,0,0,0,0,0,0,0,0,3,4,1,1,3,0,2358250.0,1051978.0,2613015.0,10321.57,11316.575,3.991723994230572,13114.35,9.481538578944502,14,3,0
txn_03771,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,8,6,5,-1.0,858237.0,291851.0,0.0,0.0,0.0,2848.78,7.954997077300709,15,3,0
txn_08298,2,8262.67,8262.67,648.3179233986983,2,1,1,0,0,0,0,0,1,0,0,7,10,3,4,7,2,173774.0,2879.0,173774.0,-7938.64,-7938.64,-12.244979991271887,324.03,5.783917485761952,15,3,0
txn_03763,1,346.9,346.9,0.0,1,1,1,0,0,0,0,0,0,0,0,6,7,3,5,5,2,3794577.0,471632.0,50115.0,-8.899999999999977,-8.899999999999977,0.0,338.0,5.82600010738045,15,3,0
txn_01349,1,2174.81,2174.81,0.0,1,1,1,0,0,0,1,0,0,0,0,7,10,7,10,6,6,8871.0,8871.0,8871.0,3839.0899999999997,3839.0899999999997,0.0,6013.9,8.701995003166674,15,3,0
txn_01498,1,512.22,512.22,0.0,1,1,1,0,0,0,0,0,0,0,0,5,7,1,1,4,0,2566371.0,1054233.0,2566371.0,744.8,744.8,0.0,1257.02,7.137294335385202,15,3,0
txn_09485,3,6687.366666666666,5213.17,3169.277745643845,3,1,2,0,0,0,0,0,0,0,0,6,9,4,6,5,3,218736.0,218736.0,102758.0,677.6433333333343,2151.84,0.2138163290562815,7365.01,8.90463145459301,15,3,0
txn_05089,2,4416.235,4416.235,313.5947863884218,2,1,1,0,0,0,0,0,0,0,0,6,12,3,3,5,2,1386934.0,1386934.0,651238.0,-3980.555,-3980.555,-12.693307327723371,435.68,6.079200661412068,15,3,0
txn_07019,3,2243.09,1196.99,1842.2749426727817,3,1,2,0,0,0,0,0,0,0,0,5,8,1,2,4,0,118525.0,118525.0,2949776.0,-1319.17,-273.07000000000005,-0.7160549000824717,923.92,6.829707247285767,15,3,0
txn_04096,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,4,5,2,-1.0,169398.0,340583.0,0.0,0.0,0.0,1002.69,6.911438487633727,16,3,0
txn_00626,2,2958.1,2958.1,3542.8595321858297,2,2,1,0,0,0,0,0,0,0,0,8,9,5,7,7,4,2693962.0,113936.0,697129.0,-2454.88,-2454.88,-0.6929092101163318,503.22,6.2230126807660024,16,3,0
txn_00841,4,11186.157500000001,8120.6449999999995,13518.86689975501,4,3,2,0,0,0,0,0,0,0,0,8,16,2,3,7,1,1371995.0,788998.0,3052723.0,-7785.657500000001,-4720.1449999999995,-0.5759105077172624,3400.5,8.131971789785116,17,3,0
txn_01512,4,5917.275,1769.0349999999999,9408.773672491365,4,2,2,0,0,0,0,0,0,0,0,18,18,4,7,17,3,2539624.0,158809.0,1268637.0,1367.7350000000006,5515.975,0.14536804132071718,7285.01,8.893711350062764,17,3,0
txn_00405,3,9505.523333333333,3631.62,12133.758672399634,3,1,1,0,0,0,0,0,0,0,0,7,12,3,9,6,2,1200353.0,243576.0,372031.0,-8843.413333333332,-2969.5099999999998,-0.7288271979110009,662.11,6.496940888942756,17,3,0
txn_08694,1,9042.63,9042.63,0.0,1,1,1,0,0,0,0,0,0,0,0,8,8,4,8,7,4,1743774.0,42615.0,402702.0,-8536.08,-8536.08,0.0,506.55,6.2295952282304405,18,3,0
txn_05709,1,826.29,826.29,0.0,1,1,1,0,0,0,0,0,0,0,0,6,12,4,6,5,4,465978.0,420274.0,179710.0,-554.01,-554.01,0.0,272.28,5.6104969106002045,18,3,0
txn_03212,1,759.58,759.58,0.0,1,1,1,0,0,0,0,0,0,0,0,3,4,2,5,2,1,1726185.0,1314659.0,943020.0,730.0299999999999,730.0299999999999,0.0,1489.61,7.306940711132993,19,3,0
txn_00110,1,8790.11,8790.11,0.0,1,1,1,0,0,0,0,0,0,0,0,5,8,1,1,4,1,3307605.0,438101.0,4123641.0,-7106.800000000001,-7106.800000000001,0.0,1683.31,7.429111263371302,19,3,0
txn_05877,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,-1.0,1589612.0,-1.0,0.0,0.0,0.0,2173.01,7.684328667486583,21,3,0
txn_03117,2,1657.145,1657.145,1589.5972573107942,2,2,1,0,0,0,0,0,0,0,0,6,13,1,2,5,0,1955430.0,407787.0,1955430.0,7672.795,7672.795,4.8268798682884455,9329.94,9.141091039034375,21,3,0
txn_07396,2,1124.595,1124.595,516.2091634696152,2,1,1,0,0,0,1,0,0,0,0,3,5,2,6,2,1,9173.0,9173.0,9173.0,-409.5450000000001,-409.5450000000001,-0.7933702634166944,715.05,6.573749996924711,21,3,0
txn_07054,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,12,2,3,6,2,-1.0,319004.0,815881.0,0.0,0.0,0.0,2695.08,7.899554145182449,21,3,0
txn_00065,1,4891.52,4891.52,0.0,1,1,1,0,0,0,0,0,0,0,0,5,6,6,8,4,5,1648232.0,1648232.0,116124.0,6600.279999999999,6600.279999999999,0.0,11491.8,9.349476031320537,22,3,0
txn_08260,4,2276.9225,1300.68,2463.4490409637056,4,2,2,0,0,0,0,0,0,0,0,11,15,4,5,10,3,1500459.0,963773.0,1879962.0,14064.9475,15041.19,5.709453398921444,16341.87,9.701546995585499,23,3,0
