transaction_id,split
txn_08184,train
txn_02948,train
txn_05830,train
txn_00683,train
txn_05522,train
txn_07051,train
txn_02336,train
txn_07996,train
txn_08264,train
txn_04101,train
txn_01246,train
txn_06442,train
txn_04824,train
txn_02665,train
txn_08963,train
txn_04956,train
txn_00932,train
txn_08248,train
txn_05820,train
txn_09005,train
txn_08082,train
txn_06923,train
txn_03973,train
txn_02579,train
txn_05771,train
txn_09096,train
txn_07791,train
txn_05181,train
txn_01682,train
txn_02393,train
txn_08665,train
txn_03334,train
txn_09468,train
txn_03141,train
txn_03134,train
txn_07147,train
txn_06712,train
txn_02888,train
txn_00351,train
txn_08060,train
txn_08959,train
txn_01053,train
txn_04283,train
txn_00500,train
txn_03343,train
txn_07731,train
txn_07993,train
txn_05093,train
txn_08477,train
txn_06112,train
txn_02703,train
txn_09277,train
txn_07950,train
txn_00997,train
txn_06282,train
txn_03086,train
txn_04050,train
txn_01470,train
txn_01350,train
txn_02811,train
txn_08638,train
txn_00800,train
txn_03004,train
txn_01785,train
txn_04239,train
txn_09167,train
txn_07942,train
txn_04770,train
txn_00446,train
txn_05846,train
txn_08014,train
txn_03414,train
txn_04403,train
txn_07140,train
txn_07221,train
txn_04584,train
txn_04187,train
txn_08578,train
txn_00211,train
txn_07812,train
txn_04667,train
txn_04786,train
txn_00979,train
txn_00900,train
txn_09357,train
txn_05621,train
txn_00228,train
txn_00907,train
txn_01168,train
txn_01882,train
txn_01736,train
txn_07808,train
txn_09726,train
txn_05925,train
txn_03870,train
txn_00120,train
txn_08772,train
txn_06858,train
txn_04531,train
txn_02630,train
txn_00052,train
txn_03232,train
txn_03880,train
txn_09508,train
txn_01986,train
txn_08177,train
txn_03269,train
txn_06501,train
txn_00382,train
txn_09170,train
txn_08454,train
txn_03534,train
txn_08588,train
txn_06900,train
txn_08083,train
txn_05050,train
txn_01101,train
txn_02680,train
txn_02396,train
txn_03797,train
txn_09085,train
txn_08466,train
txn_07929,train
txn_02359,train
txn_06744,train
txn_02961,train
txn_07801,train
txn_06227,train
txn_00869,train
txn_00722,train
txn_09965,train
txn_02496,train
txn_04415,train
txn_03240,train
txn_07971,train
txn_04863,train
txn_05090,train
txn_01133,train
txn_07639,train
txn_08106,train
txn_02917,train
txn_01979,train
txn_05991,train
txn_02817,train
txn_06303,train
txn_07419,train
txn_02709,train
txn_02926,train
txn_09634,train
txn_06725,train
txn_01008,train
txn_09048,train
txn_05323,train
txn_03021,train
txn_02052,train
txn_07335,train
txn_07025,train
txn_00100,train
txn_04280,train
txn_02117,train
txn_09977,train
txn_01081,train
txn_01798,train
txn_09647,train
txn_05035,train
txn_09308,train
txn_08315,train
txn_01605,train
txn_06710,train
txn_06533,train
txn_02696,train
txn_01804,train
txn_00965,train
txn_06475,train
txn_02527,train
txn_01574,train
txn_04439,train
txn_08375,train
txn_02501,train
txn_00325,train
txn_03476,train
txn_03579,train
txn_07850,train
txn_06820,train
txn_01954,train
txn_03423,train
txn_08398,train
txn_08386,train
txn_02190,train
txn_03746,train
txn_08304,train
txn_03315,train
txn_06892,train
txn_08530,train
txn_01098,train
txn_00408,train
txn_03368,train
txn_04603,train
txn_08051,train
txn_03472,train
txn_03183,train
txn_05086,train
txn_03120,train
txn_01522,train
txn_06718,train
txn_06895,train
txn_03614,train
txn_09582,train
txn_01720,train
txn_09293,train
txn_08372,train
txn_08245,train
txn_01410,train
txn_05350,train
txn_00013,train
txn_01364,train
txn_07007,train
txn_01553,train
txn_08567,train
txn_09793,train
txn_02221,train
txn_07756,train
txn_07924,train
txn_00649,train
txn_03019,train
txn_06803,train
txn_08093,train
txn_08725,train
txn_00239,train
txn_04708,train
txn_05835,train
txn_00062,train
txn_09836,train
txn_04357,train
txn_08599,train
txn_04599,train
txn_09859,train
txn_09301,train
txn_06706,train
txn_08191,train
txn_08889,train
txn_05803,train
txn_07234,train
txn_04626,train
txn_09114,train
txn_06679,train
txn_07728,train
txn_02912,train
txn_00396,train
txn_06917,train
txn_06949,train
txn_00032,train
txn_06982,train
txn_03992,train
txn_03153,train
txn_05913,train
txn_07342,train
txn_05987,train
txn_07063,train
txn_00425,train
txn_01711,train
txn_02118,train
txn_01996,train
txn_08035,train
txn_04870,train
txn_08773,train
txn_04926,train
txn_01552,train
txn_01587,train
txn_06959,train
txn_05259,train
txn_06985,train
txn_03056,train
txn_04487,train
txn_07144,train
txn_05114,train
txn_02647,train
txn_06043,train
txn_08587,train
txn_02244,train
txn_03488,train
txn_09411,train
txn_00755,train
txn_04030,train
txn_04435,train
txn_06038,train
txn_08565,train
txn_09806,train
txn_03684,train
txn_09038,train
txn_02078,train
txn_05276,train
txn_05882,train
txn_04802,train
txn_03976,train
txn_03335,train
txn_03288,train
txn_02567,train
txn_04740,train
txn_06866,train
txn_09492,train
txn_02298,train
txn_08015,train
txn_05391,train
txn_00813,train
txn_04157,train
txn_02455,train
txn_08997,train
txn_05868,train
txn_03456,train
txn_06305,train
txn_01797,train
txn_01713,train
txn_04769,train
txn_06586,train
txn_05981,train
txn_03481,train
txn_04084,train
txn_03177,train
txn_04749,train
txn_07326,train
txn_04100,train
txn_01573,train
txn_06998,train
txn_06538,train
txn_08319,train
txn_03981,train
txn_00743,train
txn_05698,train
txn_02901,train
txn_05349,train
txn_04001,train
txn_09079,train
txn_07709,train
txn_08964,train
txn_06172,train
txn_02660,train
txn_08993,train
txn_00868,train
txn_03631,train
txn_09774,train
txn_07247,train
txn_05973,train
txn_09454,train
txn_05612,train
txn_04271,train
txn_02998,train
txn_05188,train
txn_06512,train
txn_02797,train
txn_05183,train
txn_03710,train
txn_03604,train
txn_02303,train
txn_00640,train
txn_09731,train
txn_06921,train
txn_03971,train
txn_01473,train
txn_06171,train
txn_07315,train
txn_01540,train
txn_01992,train
txn_00996,train
txn_01362,train
txn_08820,train
txn_03361,train
txn_08794,train
txn_05049,train
txn_00407,train
txn_03234,train
txn_07885,train
txn_01937,train
txn_01326,train
txn_07660,train
txn_07085,train
txn_05718,train
txn_07675,train
txn_07915,train
txn_05165,train
txn_02275,train
txn_04072,train
txn_04275,train
txn_03429,train
txn_03796,train
txn_05519,train
txn_06014,train
txn_08270,train
txn_04738,train
txn_01383,train
txn_09430,train
txn_02983,train
txn_03961,train
txn_06987,train
txn_00925,train
txn_01895,train
txn_05917,train
txn_02867,train
txn_02090,train
txn_07281,train
txn_00706,train
txn_04923,train
txn_00883,train
txn_08070,train
txn_08698,train
txn_02718,train
txn_09449,train
txn_06751,train
txn_03242,train
txn_02556,train
txn_01564,train
txn_05722,train
txn_06025,train
txn_03450,train
txn_08212,train
txn_01636,train
txn_09807,train
txn_09138,train
txn_00410,train
txn_05106,train
txn_07393,train
txn_09813,train
txn_07906,train
txn_03401,train
txn_07105,train
txn_03345,train
txn_09349,train
txn_09148,train
txn_00834,train
txn_07030,train
txn_00633,train
txn_07579,train
txn_05647,train
txn_06835,train
txn_05412,train
txn_09057,train
txn_05398,train
txn_03053,train
txn_06731,train
txn_08682,train
txn_02830,train
txn_09539,train
txn_06299,train
txn_06819,train
txn_03236,train
txn_05273,train
txn_00686,train
txn_04197,train
txn_07264,train
txn_07355,train
txn_07763,train
txn_02575,train
txn_04179,train
txn_05810,train
txn_06480,train
txn_07032,train
txn_04747,train
txn_03201,train
txn_01976,train
txn_06783,train
txn_02891,train
txn_08442,train
txn_03580,train
txn_09339,train
txn_09945,train
txn_05249,train
txn_06598,train
txn_07694,train
txn_07608,train
txn_04530,train
txn_01524,train
txn_00123,train
txn_06612,train
txn_09734,train
txn_02756,train
txn_02571,train
txn_07445,train
txn_03279,train
txn_08231,train
txn_06371,train
txn_06143,train
txn_05749,train
txn_07549,train
txn_07623,train
txn_07287,train
txn_09318,train
txn_01275,train
txn_01972,train
txn_00538,train
txn_09912,train
txn_01581,train
txn_06063,train
txn_05424,train
txn_00769,train
txn_06911,train
txn_08257,train
txn_00878,train
txn_04494,train
txn_04066,train
txn_02464,train
txn_02215,train
txn_01181,train
txn_04608,train
txn_02119,train
txn_05081,train
txn_09462,train
txn_04560,train
txn_06688,train
txn_05095,train
txn_09165,train
txn_03768,train
txn_08117,train
txn_08787,train
txn_07441,train
txn_09149,train
txn_04661,train
txn_07858,train
txn_09137,train
txn_00372,train
txn_05837,train
txn_01154,train
txn_01922,train
txn_06963,train
txn_01017,train
txn_01343,train
txn_01492,train
txn_09624,train
txn_08958,train
txn_07717,train
txn_06648,train
txn_02506,train
txn_05758,train
txn_09532,train
txn_04600,train
txn_00328,train
txn_02884,train
txn_02925,train
txn_02296,train
txn_09246,train
txn_06253,train
txn_08250,train
txn_02180,train
txn_00507,train
txn_08664,train
txn_01039,train
txn_09160,train
txn_07822,train
txn_05459,train
txn_02039,train
txn_05672,train
txn_01671,train
txn_02158,train
txn_09332,train
txn_07314,train
txn_07245,train
txn_05275,train
txn_01951,train
txn_08382,train
txn_05045,train
txn_04789,train
txn_05245,train
txn_05255,train
txn_00632,train
txn_07602,train
txn_03907,train
txn_02410,train
txn_08686,train
txn_08066,train
txn_02586,train
txn_07959,train
txn_04221,train
txn_03972,train
txn_05420,train
txn_03938,train
txn_07968,train
txn_06906,train
txn_03147,train
txn_09595,train
txn_03013,train
txn_09370,train
txn_09172,train
txn_09579,train
txn_01960,train
txn_06622,train
txn_04414,train
txn_04195,train
txn_03211,train
txn_02552,train
txn_04457,train
txn_06684,train
txn_09460,train
txn_04687,train
txn_04057,train
txn_07779,train
txn_06082,train
txn_02561,train
txn_05923,train
txn_06084,train
txn_08037,train
txn_09638,train
txn_05656,train
txn_05954,train
txn_02024,train
txn_01936,train
txn_06850,train
txn_09937,train
txn_06161,train
txn_01400,train
txn_02988,train
txn_09049,train
txn_06873,train
txn_06422,train
txn_03395,train
txn_01305,train
txn_01401,train
txn_06423,train
txn_04260,train
txn_01750,train
txn_07451,train
txn_07516,train
txn_00276,train
txn_02245,train
txn_07571,train
txn_04751,train
txn_00651,train
txn_02370,train
txn_03095,train
txn_05439,train
txn_05530,train
txn_07576,train
txn_02184,train
txn_08925,train
txn_06285,train
txn_03712,train
txn_02330,train
txn_08401,train
txn_00589,train
txn_04699,train
txn_02607,train
txn_08634,train
txn_07469,train
txn_01300,train
txn_02572,train
txn_02644,train
txn_00016,train
txn_03266,train
txn_02447,train
txn_05841,train
txn_09902,train
txn_02337,train
txn_08110,train
txn_04183,train
txn_06534,train
txn_07821,train
txn_02064,train
txn_07236,train
txn_05972,train
txn_08012,train
txn_03143,train
txn_00380,train
txn_02767,train
txn_07592,train
txn_05712,train
txn_01145,train
txn_09191,train
txn_00604,train
txn_08347,train
txn_00710,train
txn_02317,train
txn_03894,train
txn_05069,train
txn_05481,train
txn_00320,train
txn_08299,train
txn_05211,train
txn_06463,train
txn_05357,train
txn_03162,train
txn_08893,train
txn_01817,train
txn_05501,train
txn_06790,train
txn_05293,train
txn_06816,train
txn_04020,train
txn_03458,train
txn_04767,train
txn_09573,train
txn_02798,train
txn_07028,train
txn_04495,train
txn_03716,train
txn_07296,train
txn_04734,train
txn_01947,train
txn_05242,train
txn_02543,train
txn_03184,train
txn_06238,train
txn_02380,train
txn_00301,train
txn_02972,train
txn_04329,train
txn_02649,train
txn_08197,train
txn_09208,train
txn_09032,train
txn_01523,train
txn_09936,train
txn_06182,train
txn_00377,train
txn_05924,train
txn_00103,train
txn_04658,train
txn_07021,train
txn_09300,train
txn_05816,train
txn_09209,train
txn_01336,train
txn_09379,train
txn_05321,train
txn_05209,train
txn_09071,train
txn_06486,train
txn_08498,train
txn_02355,train
txn_09192,train
txn_02514,train
txn_01090,train
txn_03307,train
txn_07521,train
txn_05361,train
txn_04709,train
txn_04976,train
txn_09350,train
txn_07353,train
txn_00948,train
txn_09505,train
txn_02422,train
txn_05294,train
txn_05087,train
txn_03037,train
txn_03041,train
txn_02879,train
txn_08076,train
txn_09544,train
txn_08568,train
txn_02136,train
txn_06517,train
txn_08249,train
txn_05002,train
txn_07329,train
txn_07926,train
txn_07990,train
txn_10000,train
txn_08505,train
txn_02786,train
txn_01320,train
txn_05658,train
txn_02809,train
txn_00364,train
txn_00068,train
txn_02149,train
txn_07974,train
txn_04557,train
txn_08752,train
txn_00727,train
txn_04592,train
txn_01156,train
txn_00082,train
txn_04209,train
txn_04577,train
txn_07815,train
txn_00242,train
txn_03771,train
txn_08298,train
txn_03763,train
txn_01349,train
txn_01498,train
txn_09485,train
txn_05089,train
txn_07019,train
txn_04096,train
txn_00626,train
txn_00841,train
txn_01512,train
txn_00405,train
txn_08694,train
txn_05709,train
txn_03212,train
txn_00110,train
txn_05877,train
txn_03117,train
txn_07396,train
txn_07054,train
txn_00065,train
txn_08260,train
txn_05535,train
txn_07758,train
txn_06183,train
txn_09367,train
txn_04371,train
txn_06637,train
txn_02360,train
txn_03598,train
txn_08736,train
txn_01366,train
txn_00148,train
txn_06925,train
txn_09245,train
txn_08828,train
txn_02975,train
txn_08935,train
txn_04733,train
txn_06255,train
txn_00572,train
txn_03131,train
txn_06841,train
txn_08232,train
txn_02892,train
txn_01330,train
txn_02584,train
txn_03026,train
txn_09603,train
txn_05657,train
txn_09888,train
txn_03033,train
txn_03405,train
txn_03928,train
txn_09599,train
txn_04673,train
txn_03577,train
txn_08345,train
txn_04901,train
txn_06360,train
txn_09243,train
txn_05618,train
txn_00460,train
txn_01114,train
txn_05941,train
txn_00621,train
txn_01942,train
txn_00205,train
txn_03220,train
txn_03223,train
txn_01830,train
txn_07853,train
txn_06072,train
txn_00588,train
txn_01254,train
txn_08251,train
txn_03446,train
txn_08384,train
txn_01238,train
txn_03193,train
txn_04859,train
txn_01176,train
txn_04230,train
txn_07919,train
txn_07994,train
txn_01926,train
txn_04441,train
txn_06664,train
txn_04892,train
txn_04585,train
txn_02311,train
txn_02369,train
txn_02616,train
txn_07667,train
txn_09830,train
txn_08441,train
txn_04957,train
txn_02762,train
txn_00586,train
txn_05701,train
txn_08167,train
txn_08367,train
txn_08663,train
txn_08001,train
txn_01179,train
txn_03957,train
txn_02903,train
txn_06230,train
txn_09141,train
txn_05280,train
txn_02671,train
txn_07188,train
txn_00157,train
txn_04112,train
txn_07392,train
txn_05302,train
txn_00849,train
txn_01301,train
txn_05186,train
txn_00265,train
txn_06133,train
txn_02438,train
txn_09847,train
txn_01097,train
txn_01451,train
txn_07581,train
txn_09541,train
txn_08919,train
txn_03432,train
txn_05009,train
txn_01073,train
txn_04940,train
txn_00698,train
txn_00901,train
txn_05572,train
txn_02574,train
txn_03020,train
txn_05151,train
txn_05543,train
txn_00553,train
txn_04242,train
txn_00482,train
txn_05268,train
txn_06439,train
txn_02278,train
txn_08236,train
txn_02523,train
txn_07582,train
txn_09274,train
txn_09688,train
txn_01411,train
txn_04304,train
txn_07567,train
txn_06404,train
txn_03489,train
txn_04921,train
txn_01303,train
txn_07651,train
txn_03838,train
txn_01608,train
txn_03384,train
txn_04029,train
txn_00492,train
txn_00770,train
txn_04065,train
txn_03378,train
txn_01353,train
txn_09414,train
txn_01466,train
txn_02563,train
txn_02634,train
txn_01681,train
txn_00255,train
txn_05693,train
txn_03967,train
txn_01748,train
txn_02631,train
txn_02956,train
txn_04245,train
txn_04760,train
txn_05705,train
txn_03611,train
txn_04688,train
txn_07752,train
txn_04656,train
txn_05118,train
txn_08262,train
txn_02357,train
txn_06368,train
txn_04336,train
txn_09949,train
txn_02662,train
txn_05304,train
txn_03411,train
txn_04763,train
txn_05029,train
txn_01013,train
txn_09887,train
txn_02044,train
txn_06369,train
txn_07340,train
txn_03924,train
txn_03127,train
txn_09853,train
txn_05408,train
txn_01622,train
txn_01211,train
txn_05193,train
txn_01209,train
txn_00921,train
txn_04640,train
txn_05270,train
txn_02015,train
txn_04471,train
txn_02453,train
txn_06132,train
txn_08623,train
txn_02170,train
txn_09600,train
txn_09611,train
txn_09027,train
txn_00147,train
txn_00314,train
txn_05827,train
txn_09849,train
txn_05074,train
txn_04727,train
txn_05394,train
txn_02819,train
txn_03948,train
txn_08956,train
txn_09388,train
txn_07940,train
txn_06653,train
txn_08917,train
txn_01436,train
txn_02945,train
txn_08721,train
txn_06843,train
txn_09517,train
txn_03822,train
txn_09363,train
txn_07819,train
txn_01637,train
txn_09885,train
txn_04043,train
txn_04771,train
txn_06309,train
txn_02142,train
txn_06075,train
txn_09917,train
txn_01469,train
txn_07861,train
txn_07725,train
txn_02632,train
txn_05482,train
txn_02292,train
txn_01471,train
txn_04665,train
txn_00418,train
txn_09967,train
txn_07185,train
txn_06363,train
txn_08276,train
txn_08693,train
txn_07163,train
txn_05596,train
txn_01417,train
txn_00104,train
txn_00006,train
txn_04750,train
txn_02521,train
txn_00678,train
txn_07358,train
txn_09850,train
txn_07653,train
txn_08289,train
txn_02864,train
txn_05769,train
txn_06503,train
txn_07120,train
txn_09749,train
txn_02716,train
txn_06496,train
txn_00379,train
txn_09091,train
txn_08100,train
txn_06307,train
txn_07292,train
txn_05900,train
txn_01698,train
txn_00030,train
txn_06910,train
txn_01686,train
txn_08830,train
txn_01558,train
txn_03703,train
txn_02325,train
txn_05115,train
txn_05842,train
txn_07956,train
txn_01995,train
txn_06690,train
txn_03255,train
txn_05742,train
txn_05435,train
txn_03780,train
txn_05730,train
txn_08727,train
txn_01935,train
txn_02126,train
txn_06115,train
txn_03230,train
txn_01738,train
txn_04214,train
txn_06244,train
txn_07225,train
txn_01043,train
txn_00826,train
txn_00300,train
txn_02404,train
txn_03856,train
txn_04247,train
txn_09378,train
txn_09066,train
txn_03264,train
txn_07633,train
txn_02301,train
txn_00731,train
txn_00116,train
txn_03115,train
txn_05931,train
txn_07851,train
txn_00974,train
txn_04683,train
txn_07494,train
txn_06762,train
txn_04958,train
txn_08515,train
txn_03607,train
txn_01691,train
txn_08086,train
txn_02182,train
txn_03474,train
txn_06004,train
txn_09925,train
txn_06310,train
txn_02979,train
txn_07071,train
txn_07774,train
txn_02949,train
txn_05873,train
txn_00185,train
txn_08445,train
txn_00095,train
txn_07034,train
txn_09970,train
txn_06592,train
txn_00866,train
txn_07846,train
txn_04506,train
txn_09948,train
txn_03295,train
txn_07438,train
txn_01521,train
txn_02289,train
txn_01131,train
txn_08833,train
txn_04023,train
txn_06887,train
txn_04485,train
txn_08729,train
txn_02559,train
txn_00663,train
txn_02318,train
txn_07280,train
txn_02878,train
txn_05785,train
txn_01659,train
txn_07897,train
txn_00924,train
txn_07714,train
txn_01638,train
txn_00625,train
txn_01653,train
txn_07864,train
txn_00059,train
txn_00772,train
txn_02795,train
txn_03989,train
txn_03825,train
txn_06838,train
txn_00794,train
txn_09315,train
txn_07672,train
txn_09760,train
txn_07957,train
txn_06078,train
txn_02992,train
txn_07087,train
txn_00570,train
txn_04938,train
txn_05489,train
txn_09920,train
txn_03659,train
txn_00648,train
txn_04573,train
txn_04942,train
txn_03802,train
txn_08857,train
txn_06707,train
txn_01270,train
txn_01298,train
txn_04202,train
txn_00473,train
txn_08537,train
txn_05767,train
txn_09727,train
txn_00999,train
txn_09263,train
txn_01991,train
txn_00121,train
txn_05811,train
txn_08637,train
txn_03195,train
txn_08165,train
txn_03142,train
txn_07089,train
txn_01359,train
txn_04369,train
txn_05760,train
txn_07649,train
txn_06429,train
txn_03649,train
txn_07187,train
txn_04621,train
txn_04634,train
txn_07088,train
txn_02711,train
txn_04832,train
txn_01432,train
txn_08879,train
txn_06212,train
txn_08853,train
txn_04810,train
txn_02781,train
txn_01777,train
txn_02638,train
txn_05743,train
txn_06605,train
txn_04722,train
txn_03194,train
txn_08607,train
txn_04569,train
txn_09456,train
txn_05974,train
txn_09765,train
txn_08011,train
txn_05761,train
txn_07577,train
txn_07254,train
txn_01805,train
txn_08284,train
txn_03752,train
txn_01810,train
txn_09545,train
txn_08285,train
txn_04335,train
txn_04321,train
txn_01390,train
txn_03956,train
txn_01450,train
txn_03221,train
txn_05178,train
txn_01375,train
txn_09001,train
txn_08405,train
txn_08946,train
txn_06474,train
txn_06134,train
txn_03678,train
txn_04539,train
txn_01129,train
txn_02890,train
txn_06206,train
txn_02424,train
txn_06832,train
txn_09094,train
txn_08596,train
txn_08692,train
txn_08764,train
txn_08626,train
txn_03847,train
txn_06558,train
txn_07619,train
txn_04746,train
txn_06052,train
txn_06036,train
txn_05528,train
txn_00629,train
txn_04774,train
txn_07462,train
txn_06968,train
txn_08313,train
txn_07259,train
txn_08496,train
txn_06487,train
txn_08221,train
txn_06301,train
txn_01072,train
txn_02294,train
txn_00161,train
txn_04364,train
txn_07862,train
txn_08875,train
txn_06150,train
txn_07106,train
txn_06754,train
txn_07613,train
txn_06425,train
txn_05104,train
txn_03054,train
txn_08733,train
txn_01040,train
txn_09304,train
txn_06384,train
txn_05537,train
txn_03913,train
txn_04848,train
txn_03132,train
txn_03154,train
txn_06979,train
txn_01268,train
txn_07695,train
txn_09408,train
txn_04120,train
txn_08659,train
txn_06529,train
txn_06312,train
txn_04167,train
txn_00786,train
txn_00178,train
txn_02116,train
txn_09152,train
txn_00502,train
txn_03700,train
txn_09385,train
txn_04965,train
txn_07094,train
txn_02338,train
txn_07327,train
txn_02853,train
txn_05371,train
txn_06597,train
txn_04341,train
txn_08068,train
txn_00591,train
txn_05624,train
txn_03775,train
txn_00654,train
txn_01537,train
txn_09205,train
txn_03430,train
txn_02540,train
txn_02724,train
txn_06652,train
txn_02028,train
txn_01703,train
txn_00503,train
txn_04511,train
txn_01019,train
txn_02235,train
txn_05059,train
txn_09351,train
txn_04015,train
txn_01095,train
txn_03522,train
txn_07612,train
txn_09050,train
txn_00459,train
txn_02310,train
txn_01602,train
txn_03402,train
txn_09447,train
txn_00137,train
txn_03137,train
txn_09858,train
txn_03246,train
txn_05862,train
txn_08750,train
txn_01609,train
txn_08096,train
txn_03340,train
txn_00734,train
txn_05762,train
txn_07552,train
txn_00345,train
txn_05440,train
txn_04985,train
txn_01204,train
txn_04961,train
txn_06733,train
txn_01869,train
txn_00797,train
txn_09942,train
txn_05429,train
txn_09877,train
txn_01728,train
txn_08547,train
txn_04737,train
txn_04954,train
txn_08424,train
txn_03745,train
txn_04970,train
txn_04143,train
txn_06185,train
txn_02885,train
txn_02433,train
txn_00545,train
txn_03469,train
txn_09244,train
txn_09929,train
txn_00037,train
txn_05003,train
txn_02309,train
txn_02894,train
txn_06661,train
txn_06033,train
txn_07884,train
txn_04180,train
txn_04842,train
txn_06326,train
txn_05470,train
txn_09763,train
txn_03088,train
txn_08349,train
txn_07164,train
txn_07416,train
txn_00697,train
txn_08263,train
txn_01333,train
txn_03626,train
txn_07563,train
txn_04296,train
txn_00414,train
txn_01194,train
txn_05697,train
txn_03799,train
txn_02035,train
txn_04155,train
txn_04231,train
txn_06163,train
txn_09932,train
txn_04149,train
txn_02286,train
txn_00098,train
txn_06378,train
txn_05479,train
txn_00433,train
txn_09359,train
txn_03473,train
txn_06204,train
txn_07191,train
txn_00555,train
txn_06049,train
txn_02478,train
txn_00155,train
txn_01480,train
txn_01513,train
txn_08196,train
txn_01753,train
txn_00229,train
txn_05626,train
txn_08862,train
txn_08805,train
txn_08939,train
txn_09808,train
txn_04586,train
txn_05517,train
txn_00232,train
txn_05441,train
txn_06117,train
txn_09740,train
txn_05627,train
txn_00784,train
txn_04493,train
txn_01538,train
txn_00367,train
txn_06937,train
txn_08739,train
txn_07013,train
txn_02791,train
txn_02856,train
txn_05292,train
txn_08977,train
txn_00646,train
txn_05590,train
txn_09856,train
txn_01280,train
txn_08508,train
txn_04720,train
txn_01358,train
txn_00007,train
txn_06102,train
txn_04795,train
txn_05787,train
txn_08848,train
txn_01443,train
txn_09188,train
txn_03422,train
txn_02091,train
txn_09087,train
txn_03175,train
txn_04113,train
txn_01409,train
txn_03656,train
txn_09848,train
txn_02132,train
txn_08074,train
txn_07374,train
txn_07925,train
txn_05644,train
txn_00025,train
txn_09233,train
txn_02779,train
txn_04756,train
txn_07035,train
txn_07757,train
txn_07436,train
txn_06535,train
txn_02273,train
txn_01478,train
txn_06347,train
txn_05939,train
txn_02138,train
txn_01730,train
txn_01402,train
txn_09240,train
txn_05858,train
txn_02456,train
txn_08639,train
txn_02685,train
txn_03028,train
txn_08111,train
txn_08988,train
txn_08506,train
txn_00637,train
txn_09900,train
txn_07014,train
txn_00207,train
txn_08649,train
txn_04779,train
txn_09479,train
txn_06864,train
txn_03776,train
txn_00544,train
txn_06918,train
txn_06667,train
txn_01938,train
txn_05629,train
txn_08768,train
txn_04630,train
txn_01989,train
txn_01557,train
txn_08265,train
txn_00622,train
txn_04394,train
txn_08735,train
txn_06815,train
txn_05421,train
txn_00445,train
txn_06719,train
txn_03207,train
txn_06233,train
txn_08696,train
txn_02214,train
txn_07323,train
txn_02851,train
txn_01174,train
txn_08527,train
txn_02050,train
txn_03034,train
txn_04707,train
txn_09860,train
txn_09228,train
txn_08819,train
txn_00912,train
txn_03059,train
txn_03660,train
txn_01384,train
txn_04945,train
txn_09577,train
txn_05107,train
txn_05404,train
txn_08501,train
txn_00252,train
txn_01457,train
txn_04902,train
txn_06573,train
txn_06698,train
txn_09336,train
txn_04455,train
txn_00429,train
txn_09741,train
txn_05282,train
txn_01430,train
txn_00854,train
txn_02909,train
txn_08423,train
txn_09680,train
txn_03921,train
txn_04140,train
txn_08621,train
txn_00853,train
txn_08569,train
txn_00998,train
txn_00237,train
txn_07544,train
txn_00400,train
txn_04540,train
txn_08789,train
txn_01988,train
txn_01290,train
txn_04409,train
txn_06861,train
txn_06099,train
txn_09649,train
txn_04142,train
txn_03080,train
txn_07346,train
txn_06214,train
txn_01746,train
txn_05918,train
txn_01119,train
txn_01740,train
txn_09135,train
txn_09097,train
txn_06960,train
txn_08788,train
txn_04549,train
txn_05901,train
txn_01974,train
txn_06188,train
txn_04411,train
txn_00556,train
txn_01424,train
txn_08816,train
txn_00783,train
txn_09478,train
txn_02872,train
txn_04138,train
txn_00690,train
txn_08851,train
txn_06728,train
txn_06795,train
txn_05123,train
txn_04643,train
txn_00285,train
txn_06715,train
txn_01592,train
txn_07135,train
txn_02922,train
txn_02651,train
txn_04037,train
txn_01532,train
txn_07413,train
txn_09173,train
txn_03103,train
txn_05856,train
txn_07052,train
txn_04111,train
txn_09015,train
txn_09399,train
txn_07421,train
txn_07507,train
txn_04743,train
txn_09950,train
txn_08128,train
txn_01425,train
txn_03644,train
txn_05598,train
txn_07368,train
txn_06073,train
txn_06788,train
txn_01786,train
txn_09683,train
txn_03112,train
txn_04686,train
txn_05806,train
txn_09000,train
txn_05956,train
txn_03868,train
txn_09219,train
txn_04042,train
txn_01627,train
txn_04804,train
txn_06948,train
txn_08784,train
txn_05136,train
txn_08275,train
txn_00684,train
txn_08095,train
txn_07184,train
txn_03570,train
txn_08802,train
txn_06830,train
txn_01603,train
txn_05359,train
txn_08564,train
txn_05502,train
txn_09841,train
txn_03673,train
txn_09556,train
txn_09938,train
txn_09372,train
txn_06822,train
txn_02720,train
txn_02457,train
txn_07525,train
txn_07398,train
txn_03724,train
txn_04598,train
txn_02169,train
txn_02135,train
txn_04194,train
txn_09675,train
txn_08210,train
txn_02646,train
txn_01993,train
txn_03440,train
txn_08503,train
txn_02056,train
txn_09951,train
txn_07248,train
txn_05418,train
txn_08340,train
txn_07528,train
txn_08823,train
txn_01047,train
txn_03181,train
txn_04894,train
txn_06542,train
txn_06848,train
txn_05430,train
txn_06800,train
txn_00125,train
txn_06328,train
txn_07773,train
txn_03302,train
txn_03702,train
txn_01982,train
txn_07000,train
txn_08395,train
txn_09202,train
txn_00476,train
txn_02451,train
txn_07459,train
txn_03454,train
txn_05140,train
txn_04298,train
txn_04014,train
txn_09778,train
txn_09407,train
txn_01060,train
txn_04993,train
txn_07747,train
txn_02420,train
txn_08431,train
txn_06978,train
txn_02822,train
txn_00788,train
txn_08839,train
txn_09693,train
txn_03939,train
